match_id,prob_H,prob_D,prob_A
70219,0.0495049504950495,0.1254125412541254,0.8250825082508252
69331,0.8856591347791528,0.0782332235721585,0.03610764164868854
69316,0.8784053564298657,0.08544488467090512,0.03614975889922909
69325,0.07234631350069183,0.15675034591816564,0.7709033405811425
69324,0.578368999421631,0.23423944476576056,0.18739155581260844
70225,0.8995624300396867,0.07265696550320547,0.027780604457107973
70223,0.12462908011869436,0.20771513353115725,0.6676557863501484
69333,0.8534466113149256,0.1104460320525198,0.03610735663255455
69264,0.06264341441027994,0.13423588802202846,0.8031206975676917
69343,0.8910212474297463,0.0726525017135024,0.0363262508567512
69319,0.12495729415784079,0.17039631021523746,0.7046463956269218
69334,0.39325842696629215,0.2696629213483146,0.33707865168539325
69327,0.8784053564298657,0.08544488467090512,0.03614975889922909
69315,0.07228915662650603,0.14457831325301207,0.783132530120482
69336,0.09957325746799431,0.1891891891891892,0.7112375533428165
69326,0.11062590975254732,0.19796215429403205,0.6914119359534208
69268,0.7512991833704529,0.1633259094283593,0.08537490720118782
69314,0.8868864121413328,0.08546359971543753,0.02764998814322979
69318,0.040875309661436834,0.10445912469033856,0.8546655656482247
69338,0.07790549169859515,0.1558109833971903,0.7662835249042146
70221,0.0625,0.15625,0.78125
266015,0.07234631350069183,0.15675034591816564,0.7709033405811425
70270,0.8941485864562789,0.07823800131492441,0.02761341222879685
70281,0.7865168539325843,0.1348314606741573,0.07865168539325842
70282,0.13373025745734066,0.2161921021250311,0.6500776404176282
266724,0.07234631350069183,0.15675034591816564,0.7709033405811425
70272,0.3276353276353276,0.2621082621082621,0.41025641025641024
70280,0.07228915662650603,0.14457831325301207,0.783132530120482
70297,0.8613971040649739,0.09389228434308217,0.04471061159194389
70259,0.8587155963302752,0.10495412844036697,0.0363302752293578
70260,0.8817025981205084,0.08576561636263129,0.03253178551686014
70287,0.09460630708713914,0.17201146743116208,0.7333822254816987
70275,0.1566003616636528,0.21699819168173598,0.6264014466546112
70286,0.7709033405811425,0.15675034591816564,0.07234631350069183
70309,0.8699143468950747,0.0939507494646681,0.03613490364025696
70300,0.5140066820868672,0.23515805705474174,0.2508352608583912
70295,0.10460863204096563,0.17117776152158012,0.7242136064374544
70271,0.794066317626527,0.1338568935427574,0.07207678883071553
70294,0.09375,0.15625,0.75
70262,0.07790549169859515,0.1558109833971903,0.7662835249042146
70292,0.08595988538681948,0.15759312320916904,0.7564469914040115
267368,0.9039900249376558,0.06327930174563591,0.03273067331670823
70301,0.8017715332926084,0.13515577275503968,0.06307269395235185
70298,0.1705035915676015,0.21657500083644532,0.6129214075959531
267138,0.09938837920489296,0.1452599388379205,0.7553516819571866
267520,0.8328310777491644,0.11763738973206948,0.049531532518766096
70289,0.14371257485029942,0.20758483033932135,0.6487025948103793
267675,0.15572519083969466,0.233587786259542,0.6106870229007634
70288,0.06264341441027994,0.13423588802202846,0.8031206975676917
266074,0.9039900249376558,0.06327930174563591,0.03273067331670823
266201,0.08519269776876268,0.13387423935091278,0.7809330628803246
70293,0.5429892624813857,0.23755780233560622,0.21945293518300807
70277,0.8699143468950747,0.0939507494646681,0.03613490364025696
266613,0.8328310777491644,0.11763738973206948,0.049531532518766096
266491,0.8784053564298657,0.08544488467090512,0.03614975889922909
265857,0.417910447761194,0.26865671641791045,0.3134328358208955
266883,0.08595988538681948,0.15759312320916904,0.7564469914040115
266603,0.07865168539325842,0.1348314606741573,0.7865168539325843
265837,0.12477064220183487,0.1871559633027523,0.6880733944954128
266462,0.07790549169859515,0.1558109833971903,0.7662835249042146
267183,0.5739795918367347,0.21301020408163263,0.21301020408163263
265835,0.7809330628803246,0.13387423935091278,0.08519269776876268
265963,0.920350710399831,0.05630380816563672,0.0233454814345323
266117,0.8337420304070623,0.1108386463952918,0.0554193231976459
70264,0.07322929171668667,0.14645858343337334,0.78031212484994
265896,0.8513513513513513,0.10405405405405405,0.0445945945945946
266406,0.18603995034420495,0.22147613136214872,0.5924839182936462
267085,0.41186161449752884,0.2613948380010983,0.32674354750137286
266045,0.9083622762489982,0.06358535933742988,0.028052364413572006
266240,0.10547184773988898,0.18080888183980967,0.7137192704203014
267597,0.7913043478260869,0.13565217391304346,0.07304347826086957
266794,0.05011626483906498,0.1360298617060335,0.8138538734549015
267343,0.05619056766881183,0.12736528671597347,0.8164441456152147
266525,0.7837283075200598,0.13659264788206757,0.07967904459787274
266560,0.15854770503220061,0.21969658895916944,0.6217557060086298
266921,0.8513513513513513,0.10405405405405405,0.0445945945945946
266741,0.9083622762489982,0.06358535933742988,0.028052364413572006
266967,0.05024630541871921,0.11231527093596058,0.8374384236453203
266770,0.06364617044228693,0.12729234088457386,0.8090614886731391
266142,0.18737407656145066,0.20819341840161182,0.6044325050369376
3825848,0.39999205971097346,0.30709067810068286,0.2929172621883437
3825895,0.288135593220339,0.2796610169491525,0.43220338983050843
3825876,0.19022379269729095,0.2502944640753828,0.5594817432273262
3825849,0.4901960784313726,0.2549019607843137,0.2549019607843137
3825817,0.4532775453277545,0.2928870292887029,0.25383542538354253
3825777,0.43220338983050843,0.288135593220339,0.2796610169491525
3825740,0.5182625863770978,0.27097729516288255,0.21076011846001974
3825875,0.5533013648100332,0.2552563629656953,0.1914422722242715
3825884,0.6340391980175715,0.2196440639783735,0.14631673800405498
3825896,0.4830216088614491,0.26911203922280735,0.24786635191574358
3825841,0.6175562417291575,0.22496691662990734,0.15747684164093514
3825840,0.5902192242833053,0.22765598650927488,0.1821247892074199
3825837,0.4545454545454546,0.27272727272727276,0.27272727272727276
3825897,0.3532608695652174,0.29347826086956524,0.3532608695652174
3825833,0.10052600818234952,0.1591661796220534,0.7403078121955972
3825830,0.627062706270627,0.24752475247524752,0.1254125412541254
3825831,0.42834645669291344,0.2771653543307087,0.29448818897637796
3825827,0.45925577013659924,0.2896844088553933,0.25105982100800756
3825824,0.30778515389257693,0.3180446590223295,0.3741701870850936
3825823,0.5883926183471516,0.23829901043059643,0.17330837122225196
3825822,0.39999205971097346,0.2929172621883437,0.30709067810068286
3825820,0.7151598592626587,0.17293865687624294,0.11190148386109836
3825818,0.5696460056964601,0.2718025227180252,0.15855147158551472
3825816,0.5533013648100332,0.2552563629656953,0.1914422722242715
3825815,0.36383263698698604,0.2944245647002379,0.34174279831277615
3825809,0.4543429844097996,0.28062360801781744,0.26503340757238314
3825810,0.6086603675149267,0.25482580719958264,0.1365138252854907
3825867,0.25089605734767023,0.27240143369175623,0.4767025089605735
3825805,0.5875440658049352,0.25381903642773207,0.15863689776733253
3825782,0.33009708737864074,0.29708737864077667,0.37281553398058254
3825801,0.6803939122649956,0.20053715308863027,0.11906893464637423
3825798,0.13633645604943193,0.20091688259916285,0.6627466613514053
3825796,0.4652011310772599,0.2804889172671714,0.25430995165556874
3825794,0.5700202398490961,0.2644260557077751,0.16555370444312875
3825786,0.5446293494704992,0.264750378214826,0.19062027231467474
3825773,0.5281969817315331,0.27164416203335984,0.20015885623510724
3825776,0.7147962830593281,0.1901358112937813,0.09506790564689065
3825775,0.6180910495661476,0.23641982645905146,0.1454891239748009
3825678,0.12727272727272726,0.19090909090909092,0.6818181818181818
3825643,0.8722333310349583,0.08643039371164588,0.04133627525339585
3825612,0.48657187993680884,0.287519747235387,0.22590837282780407
3825572,0.8678237650200267,0.09546061415220294,0.036715620827770364
3825707,0.4674220963172805,0.28328611898017003,0.2492917847025496
3825702,0.39616613418530355,0.2971246006389776,0.30670926517571884
3825699,0.25339366515837103,0.27149321266968324,0.4751131221719457
3825697,0.5717651950932151,0.2546261002148451,0.17360870469193984
3825694,0.3872529245663574,0.2964905203711174,0.3162565550625252
3825695,0.19154228855721392,0.2280265339966832,0.5804311774461027
3825690,0.44134505158578524,0.28754298815437523,0.2711119602598395
3825691,0.4540461369461735,0.3075796411570853,0.23837422189674112
3825688,0.3324808184143222,0.29923273657289,0.3682864450127877
3825683,0.5155482815057284,0.27250409165302786,0.2119476268412439
3825681,0.8677685950413222,0.08677685950413223,0.04545454545454545
3825677,0.5429892624813857,0.23755780233560622,0.21945293518300807
3825676,0.31654676258992803,0.2877697841726619,0.3956834532374101
3825670,0.4652011310772599,0.2804889172671714,0.25430995165556874
3825667,0.6245817532902074,0.23890252063350434,0.13651572607628817
3825664,0.3608748481166464,0.28760631834750905,0.3515188335358444
3825888,0.6515264333581534,0.22338049143708116,0.12509307520476545
3825660,0.7318695941450432,0.17298735861610112,0.09514304723885562
3825661,0.2642135841748513,0.23779222575736617,0.49799419006778256
3825652,0.3463687150837989,0.30726256983240224,0.3463687150837989
3825899,0.29753038024304196,0.28851430811446493,0.4139553116424932
3825647,0.6613756613756613,0.21164021164021163,0.12698412698412698
3825637,0.8551239929789819,0.094918763220667,0.049957243800351055
3825628,0.4407039020657996,0.2960979342004591,0.26319816373374144
3825619,0.2202378731817827,0.28047940908150565,0.4992827177367116
3825618,0.4552980132450331,0.2897350993377484,0.25496688741721857
3825584,0.2714007782101167,0.306420233463035,0.42217898832684825
3825570,0.49919322307382,0.2889269866881807,0.21187979023799916
3825904,0.45434298440979953,0.2650334075723831,0.2806236080178174
3825901,0.7879656160458453,0.12607449856733524,0.08595988538681948
3825893,0.7780921584478578,0.13561034761519808,0.08629749393694423
3825892,0.39616613418530355,0.30670926517571884,0.2971246006389776
3825879,0.10047846889952154,0.18181818181818185,0.7177033492822967
3825874,0.661129263749351,0.2198674687757657,0.11900326747488318
3825873,0.43220338983050843,0.288135593220339,0.2796610169491525
3825864,0.19069369112189552,0.2383671139023694,0.5709391949757351
3825859,0.5925155925155925,0.24948024948024947,0.15800415800415799
3825856,0.8025682182985554,0.12520064205457465,0.07223113964686999
3825853,0.3311067603362892,0.2542899919382701,0.4146032477254405
3825653,0.4532775453277545,0.2928870292887029,0.25383542538354253
3825766,0.3621113427484446,0.30721059078335783,0.33067806646819764
3825764,0.07936507936507936,0.15873015873015872,0.7619047619047619
3825756,0.7147962830593281,0.1901358112937813,0.09506790564689065
3825750,0.5717651950932151,0.2546261002148451,0.17360870469193984
3825753,0.6613756613756613,0.21164021164021163,0.12698412698412698
3825749,0.39999205971097346,0.30709067810068286,0.2929172621883437
3825746,0.10040295500335795,0.1658831430490262,0.7337139019476159
3825742,0.3621113427484446,0.30721059078335783,0.33067806646819764
3825735,0.659577101402363,0.22087454896845873,0.1195483496291783
3825730,0.42307692307692313,0.2884615384615385,0.2884615384615385
3825725,0.48908296943231444,0.2724890829694323,0.23842794759825325
3825720,0.3979853841595892,0.29389689907169664,0.3081177167687142
3825717,0.22010344200803078,0.2647355288596593,0.5151610291323099
3825718,0.15854770503220061,0.21969658895916944,0.6217557060086298
3825713,0.5223880597014926,0.26865671641791045,0.208955223880597
3825710,0.8562415502478594,0.09418657052726455,0.049571879224876075
3825646,0.4247957712638154,0.2811148486304661,0.2940893801057184
3825645,0.09531917627782954,0.1657724804831818,0.7389083432389886
3825640,0.3621665319320938,0.2976556184316896,0.34017784963621667
3825639,0.2726406101048618,0.2936129647283127,0.43374642516682554
3825634,0.41401273885350315,0.2929936305732484,0.2929936305732484
3825625,0.8795411089866157,0.07915869980879542,0.041300191204588915
3825624,0.26503340757238314,0.28062360801781744,0.4543429844097996
3825617,0.23779222575736617,0.2642135841748513,0.49799419006778256
3825604,0.6598240469208211,0.21260997067448678,0.12756598240469208
3825591,0.6340391980175715,0.2196440639783735,0.14631673800405498
3825590,0.8997369999538595,0.06358141466340607,0.03668158538273428
3825582,0.41395531164249316,0.2885143081144649,0.2975303802430419
3825580,0.20076481835564056,0.25430210325047803,0.5449330783938815
3825577,0.46444121915820036,0.29753265602322204,0.23802612481857766
3825575,0.49919322307382,0.2889269866881807,0.21187979023799916
3825568,0.3403141361256544,0.2931937172774869,0.3664921465968586
266498,0.8997369999538595,0.06358141466340607,0.03668158538273428
266986,0.04562584118438762,0.10646029609690444,0.8479138627187081
267533,0.6118665018541408,0.21347342398022248,0.1746600741656366
267611,0.8774082709534912,0.08614553932997915,0.03644618971652964
267274,0.10612244897959185,0.15918367346938778,0.7346938775510204
266885,0.8858734297226831,0.07291419767717469,0.04121237260014221
267506,0.03644618971652964,0.08614553932997915,0.8774082709534912
266664,0.1566003616636528,0.21699819168173598,0.6264014466546112
266106,0.1109874826147427,0.17969401947148816,0.7093184979137691
266620,0.9083622762489982,0.06358535933742988,0.028052364413572006
266056,0.09489051094890512,0.14598540145985403,0.759124087591241
267327,0.8910212474297463,0.0726525017135024,0.0363262508567512
